smiles,mutagenicity
O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1,1
NC1=CC(=O)C(=O)c2ccccc21,1
O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,1
Nc1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ncnc1-2,1
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
CNc1ccc2nc(C)cnc2c1C,1
CCCCCCCCn1sccc1=O,0
Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1
OCC(O)CCl,1
Cc1cccs1,0
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,1
c1ccc2c(OCC3CO3)cccc2c1,1
CC(=O)O,0
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,0
C=CCOc1ccccc1OCC(O)CNC(C)C,0
O=C(O)C1Cc2c([nH]c3ccccc23)CN1,0
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,0
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1
CC(=O)N(O)c1ccccc1C,1
CC(O)c1ccc2ccc3cccc4ccc1c2c34,1
CC(C=O)=Cc1ccccc1,0
c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,1
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0
CC1CNCC(C)O1,1
O=[N+]([O-])c1ccc2c(c1)sc1ccccc12,1
COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,1
O=Cc1ccccc1Cl,0
Nc1ccc(Cl)c(Cl)c1,0
Clc1ccc2ccccc2c1,0
Cc1cccc(C)c1NO,1
COC(=O)c1ccc(C=O)cc1,0
CC(Br)c1ccccc1,0
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1
O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,1
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1
c1ccc(CSSCc2ccccc2)cc1,1
Cc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,1
Brc1ccccc1,0
CCCC=CC=O,1
O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],1
COc1ccc(Nc2ccc(OC)cc2)cc1,0
CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,1
CCCCC(CC)COC(=O)c1ccc(N(C)C)c([N+](=O)[O-])c1,1
ClC=CC[N+]12CN3CN(CN(C3)C1)C2,1
CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0
CC1(C)COC1=O,1
O=C(O)C(=O)O,0
O=NN(CCCl)C(=O)NC1CCCCC1,1
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,1
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,0
Nc1cccc2nc3ccccc3c(N)c12,1
NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,1
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C(C)O)cccc21,0
c1ccc2c(OCC3CO3)nsc2c1,1
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0
Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc12,1
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1
CCOC(=O)C(Cl)C(C)=O,0
O=[N+]([O-])c1ccc2[nH]ccc2c1,1
Cc1c(N)cnc2c1nc1c(C)cccn12,1
C=CC=O,1
CC(Br)C(Br)CCl,1
CN(C)C,0
Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1
CN1CCOCC1,0
Cc1nc2ccc(N)c(C)c2nc1C,1
O=CC(Br)=C(Br)C(=O)O,1
COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)C1C=COC1O4,1
CC(Br)C(Br)COP(=O)(OCC(Br)C(C)Br)OCC(Br)C(C)Br,1
COCC=O,1
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,0
Nc1cnc2ccccc2c1,1
Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,1
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,1
CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
C(COCC1CO1)OCC1CO1,1
Oc1cccc(O)c1O,1
O=C(CCl)NCc1ccccc1,1
COc1cc(OC)c(OC)cc1C=O,0
CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1
O=C1c2ccccc2-c2ccccc21,0
CC=CC(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,0
NCc1cccc(CN)c1,0
Nc1nc(Cl)cc(Cl)n1,0
O=C1COP(=O)(N(CCCl)CCCl)OC1,1
NC(CS)C(=O)NCC(=O)O,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,0
Nc1ccc(C=Cc2cccc(N)c2)cc1,1
C1CO1,1
CNNCc1ccc(C(=O)NC(C)C)cc1,0
COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1
Nc1ccc(Br)cc1,0
CCCN=NO,1
ClC(CBr)CBr,1
C1CC2OC2CC1C1CO1,1
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1
ClCC(Cl)CBr,1
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
C(CCOCC1CO1)COCC1CO1,1
c1ccc2c(c1)-c1ccc3ccccc3c1C1OC21,1
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,1
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,1
Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc(O)cc1C2=O,1
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,0
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,0
ClC(Cl)(Cl)C1CO1,1
CC(=O)Oc1c(OC(C)=O)c2c([N+](=O)[O-])ccc3c4ccccc4c4cccc1c4c23,1
CC(Br)C(=O)Nc1ccccc1,1
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
c1ccc2c(c1)Oc1ccccc1S2,0
CC(=O)C=CC1=C(C)CCCC1(C)C,0
O=C(Nc1cccc(F)c1)c1csc([N+](=O)[O-])c1,1
NCCN1CCNCC1,0
O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)s1,1
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0
ClCCCBr,1
CCc1c2ccccc2cc2ccc3ccccc3c12,0
C1=Cc2c3cc4ccccc4cc3cc3cccc1c23,1
CC(Br)C(=O)NCc1ccccc1,1
Oc1cc2ccccc2c2ccccc12,1
O=C1C=Cc2cccc3cccc1c23,1
C=CC1CC=CCC1,0
CCOC(=O)C(C)=O,0
O=C(O)C1CSCN1,0
Nc1ccc2nc3ccccc3cc2c1,1
C=C(C)C(=O)OCCCCC,0
OC[PH](CO)(CO)CO,0
OCC(O)C1CO1,1
O=C1CCC(=O)O1,0
Cc1cc(C)c(N)cc1C,1
OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1
OCCN1CCNCC1,0
ClCCSCc1ccccc1,1
N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1,1
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1
OC1CCCCC1,0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0
NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C,0
Nc1ccccc1S(=O)(=O)O,1
O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,0
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,1
CN(C)c1ccc(C(=C2C=CC(=N)C=C2)c2ccc(N(C)C)cc2)cc1,0
CN(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,0
O=[N+]([O-])c1ccc2c(ccc3c4ccccc4ccc23)c1,1
O=c1c(=O)c2cccc3ccc4cccc1c4c32,0
O=NN1CCCCC1,1
CC(=O)C(C)=O,1
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,1
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0
Nc1ccc(Cc2ccc(N)cc2)cc1,1
CC(=O)Nc1ccc(N)cc1,1
CCOC(=O)CC(=O)CCl,0
c1ccc(-c2ccncc2)nc1,1
C1CS1,1
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,0
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0
O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1,1
CCCCC(CC)COCC1CO1,1
CCNc1ccccc1,0
CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1
CNc1ccc2nccnc2c1C,1
Nc1nc(N)nc(N)n1,0
ON=Cc1ccccn1,0
O=[N+]([O-])c1ccc(-n2nc(-c3ccccc3)n[n+]2-c2ccc(I)cc2)cc1,0
OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,1
COP(=S)(OC)Oc1ccc(N)c(C)c1,1
CC1=CC(C)(C)Nc2ccccc21,0
CNC(=O)ON,1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,1
C=CC1CC2C=CC1C2,0
CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,0
CCCCCC(=O)OCC,0
O=S(=O)(O)c1cccc2cccnc12,0
C1=CC2C3C=CC(C3)C2C1,0
Cn1c(N)nc2nc3ccncc3cc21,0
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,0
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,0
CC(=O)Nc1ccc(C=Nn2nnc3cc[nH]c3c2=O)cc1,1
O=C1c2ccccc2Cc2ccccc21,1
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,0
ONc1ccccc1-c1ccccc1,1
COC1=CC=CC=CC1,1
COc1ccc(N)c(C)c1,1
C=CC(=O)NC(C)(C)CC(C)=O,0
O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1,1
Cc1ccc(N=NNCc2ccc([N+](=O)[O-])cc2)cc1,1
c1cc2ccc3cccc4ncc(c1)c2c34,1
Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,1
NN(Cc1ccccc1)Cc1ccccc1,0
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,1
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1
CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,1
Nc1cccc2nc3ccccc3cc12,1
CC(C)CN(N)CC(C)C,1
NC(=O)NCC(=O)O,0
OCCOCCO,0
Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1,1
O=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0
CCC#N,0
CCCCC#N,0
O=C1CCCCC1=O,1
Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,0
Clc1ccc(CSc2ccc(Cl)cc2)cc1,0
Cc1cncc(C)n1,1
CC1=CCC2CC1C2(C)C,0
COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13,1
CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0
Oc1cc(O)cc(O)c1,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1
COC(=O)c1cc(-c2ccc(N)c(C(=O)OC)c2)ccc1N,1
CCOC(=O)NNc1nncc2ccccc12,1
c1scc2c1-c1cscc1C1NC21,1
CC(=O)C(=NO)C(=O)N(c1ccccc1)N(C)N=O,1
CCCCCC=CC(=O)CCc1ccc(O)c(OC)c1,1
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1
CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,1
CC(=O)C(Cl)(Cl)Cl,1
O=c1oc2ccc([N+](=O)[O-])cc2c2ccccc12,1
O=Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1
c1ccc(-c2nc3ccccc3o2)cc1,0
Cc1ccccc1Cl,0
O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1
Cc1ccc2ncccc2c1,1
CC(C)(S)C(=O)NC(CS)C(=O)O,0
CC(S)C(=O)NCC(=O)O,0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0
Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12,1
C1=Cc2cc3ccccc3c3cccc1c23,1
[N-]=[N+]=NCC(O)CN=[N+]=[N-],1
O=C(O)C(Cl)Br,1
Cc1ccc(O)c(N)c1,1
Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1
C=CC(=O)OCCO,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,0
CC(=O)NO,1
CC[N+](CC)=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,1
CCOC(=O)CNC(=O)CBr,0
CC(C)C(=O)Nc1ccccc1,0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0
COc1ccc(N)cc1,1
COc1ccc(C=O)cc1,0
Cc1cc(C)cc(NO)c1,1
Cc1ccc(NO)cc1C,1
CC(C)OP(C)(=O)F,0
c1ccc(-c2ccccn2)nc1,1
Nc1c2ncnc-2[nH]c[n+]1[O-],1
CN(C)C(=O)N(C)C=O,1
Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,1
CCOS(C)(=O)=O,1
O=C(O)c1c(Cl)cccc1Cl,0
[O-][n+]1c2ccc3ccccc3c2cc2c3ccccc3ccc21,0
c1ccc2c(c1)ccc1c2ccc2cccnc21,1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,1
CC(=O)OCc1c2ccccc2c(C)c2ccccc12,1
CC(C)CON=O,1
Oc1ccc(-c2ccc(O)cc2)cc1,0
CC(=O)CC(=O)Nc1ccccc1,0
CNCCCNCCCNC(=O)c1csc(-c2csc(CCNC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c3nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c3C)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(OC(N)=O)C3O)c3c[nH]cn3)C(C)O)n2)n1,1
CC(=O)NNc1ccccc1,1
Cc1c(C)c2c(N)c3ccccc3nc2c2ccccc12,1
Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1,1
COc1ccc(C(=O)c2ccccc2O)c(O)c1,1
CCc1cccc2c(CCO)c[nH]c12,0
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,1
CCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1
c1ccc(Cc2ccc(OCC3CO3)cc2)cc1,1
CC(C)Nc1ccccc1,0
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,0
Cc1ccc(C=O)cc1,0
CC(=O)c1ccccc1[N+](=O)[O-],0
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1
CCCC(=O)c1cc(O)c(O)cc1O,1
Cc1ncc2c(n1)CCC2,0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0
O=C1NC(=O)C2CC=CCC12,0
Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-],1
O=CCCCC=O,1
COc1ccc2c(CBr)cc(=O)oc2c1,0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,1
O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,1
CNc1ncn(C)c1C(=O)N(C)N=O,1
Cc1ccccc1,0
Cc1ccc(N(C)C)cc1,1
CC(=O)Nc1ccc2ncccc2c1,1
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0
Cc1cc2ccccc2c2ccc3ccccc3c12,1
Cn1c2ccc3ccccc3c2c2c3ccccc3ccc21,1
Nc1cc2cccc3ccc4cccc1c4c32,1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1
c1ccc2c(c1)c1ccccc1c1ccccc21,1
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,0
COC(C)(C)C,0
CC(O)CN(CC(O)CO)N=O,1
c1ccc2c(c1)-c1ccccc1C1OC21,1
O=C(O)Cc1ccccc1[N+](=O)[O-],1
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0
O=[N+]([O-])c1ccc2cccc3c2c1CC3,1
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0
CN(C)CCC(c1ccccc1)c1ccccn1,0
Nc1cc([N+](=O)[O-])cc(Cl)c1O,1
Nc1ccc(O)cc1,0
COc1cc(OC)c(Cl)c(-n2c(-c3ccccc3)cc(=O)c(C)c2-c2ccc(F)cc2)c1,0
CCCC(=O)OCC,0
CCC(C)N,0
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0
CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,1
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0
O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,0
CCOS(=O)(=O)OCC,1
CCCN(N=O)C(N)=O,1
Cc1c2ccccc2cc2ccc3ccccc3c12,1
CC(O)COCC(C)O,0
Nc1cccc(N)c1C(=O)O,1
Nc1ccc(C=Cc2ccccc2)cc1,1
CC(CC(=O)O)C(=O)O,0
O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccc([N+](=O)[O-])cc12,1
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,1
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,1
C=C(C)C1CC=C(C)C(O)C1,0
Nc1nc2ccc([N+](=O)[O-])cc2s1,1
Cc1ccc(N(CCO)CCO)cc1,1
O=C1OCC(CCl)=C1Cl,1
Nc1ccc(Oc2ccc(N)cc2)cc1,1
O=[N+]([O-])c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0
Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,1
Cc1ccc2cc3ccccc3c(C)c2c1,1
Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,1
CC(=O)Nc1cccc(N)c1,1
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,1
C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=Cc1ccccc1,0
O=[N+]([O-])c1cccc2c1-c1cccc3cccc-2c13,1
COc1cccc(C=Cc2ccc(N)cc2)c1,1
COc1ccc(C(Br)=CC(=O)O)cc1,1
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,1
Cc1ccc2c(c1)C(C)c1ccccc1-2,1
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,0
O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1
Cc1ccc(NC(N)=O)cc1,0
CC(O)c1ccccc1,0
CCCCCCCCCCCC(=O)O,0
CCOP(=S)(OCC)OP(=S)(OCC)OCC,1
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,1
Nc1ccc(Cl)c(C(F)(F)F)c1,0
CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,1
OCCCCCl,1
OC1CC23C=CC=CC2(C1)O3,0
CCCCCCCCCC,0
CC(C)CN,0
Cc1cc(C)c2nc3c(ccc4ccccc43)c(C)c2c1,1
CC(C)(C)CBr,0
C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,1
c1cscn1,1
Fc1ccnc2ccccc12,1
Cc1cccc2cc3ccccc3cc12,0
ICI,0
O=CC=O,1
O=C1c2cccc3ccc4ccc5cccc1c5c4c23,0
COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1
C=CCCCCC1CO1,1
CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc3ccccc23)cc1,1
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,1
CCN(N=O)C(=O)N(C)C,1
O=C(Cl)c1ccccc1Cl,1
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,1
Cc1ccc2c(c1)nc(N)n2C,1
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,1
c1ccc2c(c1)OCCOCCOCCOCCO2,0
Nc1ccc2nc3cc(N)ccc3nc2c1,1
O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2n1CCS2,1
Oc1ccccc1,0
ONc1ccc(-c2ccccc2)cc1,1
OCc1ccccc1,0
ClC(Cl)(Cl)Br,1
CNCCS(=O)(=O)O,0
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,0
O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,1
COc1c2cc3c(cc2nc2occc12)OCO3,1
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,1
[O-][N+]([O-])=C1CCCC1,1
O=[N+]([O-])c1ccc2ccccc2c1,1
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1
OCC1CCCO1,0
Cc1ccc(CC2CO2)cc1,1
c1ccc(-c2ccc(OCC3CO3)cc2)cc1,1
NCCc1c[nH]c2ccccc12,0
O=[N+]([O-])c1ccc(Cl)cc1Cl,1
CC(=O)N(O)c1ccc(C)cc1,0
CCCCCN(N=O)C(=N)N[N+](=O)[O-],1
COC(=O)C12OC1(C)C(C(C)C)OC2=O,1
Nc1ccc(S(N)(=O)=O)cc1,0
NC(=S)c1c(Cl)cccc1Cl,1
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,0
CN(C)C(=O)Nc1ccc(Cl)cc1,0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,0
Nc1nc2c(nc(O)n2C2OC(CO)C(O)C2O)c(=O)[nH]1,0
Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1
O=[N+]([O-])c1cccc(-c2ccc(O)c([N+](=O)[O-])c2)c1,1
O=[N+]([O-])c1ccc(CO)cc1,0
C=CCc1ccc(OC)c(OC)c1,0
Nc1ccccc1SCSc1ccccc1N,1
N#CC(Cl)Cl,1
C1CCC2(CC1)CO2,0
S=C=Nc1cccc2ccccc12,1
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0
NC(=O)NO,1
CCC(C)Nc1ccc(NC(C)CC)cc1,0
Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1
Cc1cc(=O)n(-c2ccccc2)n1C,0
O=C(OCC1CO1)c1ccc([N+](=O)[O-])cc1,1
ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43,0
CCOc1ccc([N+](=O)[O-])cc1,1
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0
O=C1CCCCCN1,0
CCCCCCC(CC=CCCCCCCCC(=O)OC)OC(C)=O,0
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0
BrCc1cccc(CBr)c1,0
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],1
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
COC(=O)CC(C)=O,0
c1cc2c3c(c4ccc5ccccc5c4cc3c1)C1OC21,1
O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)Cl,1
CCOCn1c(=O)c(F)cn(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,0
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0
CCNC(=O)CCC(N)C(=O)O,0
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],1
C=C(Cl)CSC(=S)N(CC)CC,1
CC(=O)C=Cc1ccco1,0
O=C(O)CCCCC1SCC2NC(=O)NC21,0
CCC(O)CN,0
